lag_days,n,correlation,window_id,predictor,response,method,rain_definition,predictor_transformation,response_transformation,prewhitening_ar1_phi
28,2793,0.007817682380648588,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
29,2791,0.04508183666176131,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
30,2789,0.04310836054228039,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
0,3106,-0.05744926818170743,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
1,3109,0.0934732649940593,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
2,3105,0.15504660923058242,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
3,3101,0.07589721322604272,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
4,3093,0.11593378651462473,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
5,3087,0.11383744103608597,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
6,3081,0.068368508821714,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
7,3075,0.04954177570985191,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
8,3070,0.05026873775822836,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
9,3066,0.08279846177089853,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
10,3065,0.05406286696069323,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
11,3065,0.07476405958298514,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
12,3064,0.04916293491856736,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
13,3062,0.04570931315864372,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
14,3059,0.06010329511928635,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
15,3057,0.03943534630149481,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
16,3055,0.0174602853071286,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
17,3053,0.05301180532310888,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
18,3052,0.05786987864785749,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
19,3052,0.05881352638536576,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
20,3053,0.008348950743565583,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
21,3051,0.02553376400894776,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
22,3047,0.05176252178509378,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
23,3043,0.0035477267252996504,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
24,3041,0.024101261053911197,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
25,3039,0.02759479577453565,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
26,3036,0.04458460230890611,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
27,3033,0.011407886762076245,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
28,3031,0.010626572791897075,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
29,3030,0.041910031483500754,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
30,3029,0.04274037287841182,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
0,372,0.038074237072593525,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
1,371,0.01602151671571613,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
2,370,-0.005928789234996294,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
3,369,-0.027505497173327547,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
4,368,-0.049186984824853404,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
5,367,-0.07082801632112258,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
6,366,-0.0926825077273236,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
7,365,-0.11475223342562632,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
8,364,-0.13719887212379,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
9,363,-0.16014349227765665,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
10,362,-0.1836130816600323,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
11,361,-0.20754528982599496,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
12,360,-0.23188189942638116,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
13,359,-0.2573428812324511,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
14,358,-0.28378563081585073,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
15,357,-0.2969513475091427,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
16,356,-0.3026178362965672,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
17,355,-0.31166793798140846,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
18,354,-0.32254465778637553,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
19,353,-0.33424547251243075,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
20,352,-0.34690261182547594,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
21,351,-0.36058532270525706,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
22,350,-0.37306950519983845,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
23,349,-0.38558448639574233,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
24,348,-0.3985151800820838,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
25,347,-0.41095195681871033,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
26,346,-0.4241804666009807,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
27,345,-0.43701730871881084,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
28,344,-0.4431665257007328,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
29,343,-0.45229152711069853,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
30,342,-0.4588462096908813,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
0,369,0.5175538276300813,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
1,368,0.09859077491173371,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
2,367,-0.1471974757112996,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
3,366,-0.09276660625022859,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
4,365,-0.07826512338396185,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
5,364,-0.0920478898413198,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
6,363,-0.04829007955486017,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
7,362,-0.02628468447475419,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
8,361,-0.025552242078733325,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
9,360,-0.022415958137831888,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
10,359,-0.02650349141056214,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
11,358,-0.012709106324170324,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
12,357,0.07095076545701874,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
13,356,0.015625511545697,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
14,355,0.05459849085951037,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
15,354,-0.001907018910196445,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
16,353,0.02370479112566745,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
17,352,-0.023928590737736122,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
18,351,-0.05321355397516576,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
19,350,-0.004475824142692261,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
20,349,0.027930934783686214,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
21,348,-0.05542867983203175,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
22,347,-0.08074989956191814,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
23,346,0.005836285140185238,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
24,345,0.02044180207092718,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
25,344,0.04256771446648459,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
26,343,-0.0216040227055665,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
27,342,0.03336260857741589,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
28,341,-0.012269528754465827,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
29,340,-0.0012332846729687333,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
30,339,-0.020084701376836826,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
0,369,0.47473628650914484,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
1,368,0.13224262930727396,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
2,367,-0.13646320404612677,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
3,366,-0.08755718564782332,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
4,365,-0.07550462650972915,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
5,364,-0.09103984773070385,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
6,363,-0.04642351316330878,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
7,362,-0.023983470191746573,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
8,361,-0.02261086004470105,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
9,360,-0.020924565540631743,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
10,359,-0.0264626320641731,toe_pre_topple_post_rain_resume,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
